0.6	0.0492515	0.0489576
0.605	0.048994	0.0486998
0.61	0.0487245	0.04843
0.615	0.0484429	0.0481482
0.62	0.0481494	0.0478545
0.625	0.0478441	0.047549
0.63	0.0475269	0.0472317
0.635	0.047198	0.0469028
0.64	0.0468574	0.0465622
0.645	0.0465053	0.0462102
0.65	0.0461417	0.0458467
0.655	0.0457667	0.0454719
0.66	0.0453805	0.0450858
0.665	0.044983	0.0446886
0.67	0.0445744	0.0442804
0.675	0.0441549	0.0438612
0.68	0.0437244	0.0434311
0.685	0.0432832	0.0429904
0.69	0.0428312	0.0425389
0.695	0.0423687	0.042077
0.7	0.0418958	0.0416047
0.705	0.0414125	0.0411221
0.71	0.040919	0.0406293
0.715	0.0404154	0.0401265
0.72	0.0399018	0.0396137
0.725	0.0393784	0.0390912
0.73	0.0388453	0.038559
0.735	0.0383026	0.0380172
0.74	0.0377504	0.0374661
0.745	0.0371889	0.0369057
0.75	0.0366183	0.0363362
0.755	0.0360386	0.0357577
0.76	0.03545	0.0351703
0.765	0.0348527	0.0345743
0.77	0.0342467	0.0339697
0.775	0.0336323	0.0333567
0.78	0.0330097	0.0327355
0.785	0.0323788	0.0321061
0.79	0.03174	0.0314689
0.795	0.0310934	0.0308238
0.8	0.0304391	0.0301711
0.805	0.0297772	0.029511
0.81	0.0291081	0.0288436
0.815	0.0284317	0.028169
0.82	0.0277484	0.0274875
0.825	0.0270581	0.0267992
0.83	0.0263612	0.0261043
0.835	0.0256578	0.0254029
0.84	0.0249481	0.0246952
0.845	0.0242322	0.0239814
0.85	0.0235104	0.0232617
0.855	0.0227827	0.0225363
0.86	0.0220494	0.0218052
0.865	0.0213107	0.0210688
0.87	0.0205667	0.0203272
0.875	0.0198177	0.0195805
0.88	0.0190637	0.018829
0.885	0.0183051	0.0180729
0.89	0.0175419	0.0173123
0.895	0.0167744	0.0165474
0.9	0.0160028	0.0157784
0.905	0.0152272	0.0150055
0.91	0.0144478	0.0142289
0.915	0.0136649	0.0134488
0.92	0.0128787	0.0126653
0.925	0.0120892	0.0118787
0.93	0.0112968	0.0110892
0.935	0.0105016	0.010297
0.94	0.00970374	0.00950218
0.945	0.00890353	0.00870503
0.95	0.00810112	0.00790573
0.955	0.00729672	0.00710448
0.96	0.00649051	0.00630147
0.965	0.00568271	0.0054969
0.97	0.0048735	0.00469097
0.975	0.00406309	0.00388388
0.98	0.00325167	0.00307583
0.985	0.00243946	0.00226703
0.99	0.00162664	0.00145766
0.995	0.00081342	0.000647928
1	-1.08646e-16	0
